free_text,address,price,price_meter,rooms,area,more,add_link,scraping_date
"Mieszkanie, ul. Iwaszkiewicza","Mieszkanie na sprzedaż: ul. Jarosława Iwaszkiewicza, Podgrodzie, Olsztyn, warmińsko-mazurskie",525 000 zł,8779 zł/m²,3 pokoje,"59,8 m²","59,8 m²",/pl/oferta/mieszkanie-ul-iwaszkiewicza-ID4o9JG,2024-01-16
"Mieszkanie 72,2 m2, 3 pokoje","Mieszkanie na sprzedaż: ul. Rumiankowa, Redykajny, Olsztyn, warmińsko-mazurskie",599 000 zł,8296 zł/m²,4 pokoje,"72,2 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-72-2-m2-3-pokoje-ID4oyaV,2024-01-16
Duże mieszkanie przy ul. Kanta,"Mieszkanie na sprzedaż: ul. Immanuela Kanta, Jaroty, Olsztyn, warmińsko-mazurskie",595 000 zł,8106 zł/m²,3 pokoje,"73,4 m²",Biuro nieruchomości,/pl/oferta/duze-mieszkanie-przy-ul-kanta-ID4oBnG,2024-01-16
3-pokojowe mieszkanie na Krasickiego,"Mieszkanie na sprzedaż: ul. Ignacego Krasickiego, Pieczewo, Olsztyn, warmińsko-mazurskie",380 000 zł,6291 zł/m²,3 pokoje,"60,4 m²",Biuro nieruchomości,/pl/oferta/3-pokojowe-mieszkanie-na-krasickiego-ID4oBnE,2024-01-16
"3-pokojowe mieszkanie z balkonem, Jaroty","Mieszkanie na sprzedaż: ul. Jarocka, Jaroty, Olsztyn, warmińsko-mazurskie",469 000 zł,8316 zł/m²,3 pokoje,"56,4 m²",Biuro nieruchomości,/pl/oferta/3-pokojowe-mieszkanie-z-balkonem-jaroty-ID4okpu,2024-01-16
"Mieszkanie 3p.- os. Belweder, balkon, duża piwnica","Mieszkanie na sprzedaż: ul. ks. Jerzego Popiełuszki, Osiedle Generałów, Olsztyn, warmińsko-mazurskie",489 000 zł,9183 zł/m²,2 pokoje,"53,25 m²","53,25 m²",/pl/oferta/mieszkanie-3p-os-belweder-balkon-duza-piwnica-ID4ongd,2024-01-16
Mieszkanie w centrum z widokiem na Starówkę,"Mieszkanie na sprzedaż: ul. Wyzwolenia, Śródmieście, Olsztyn, warmińsko-mazurskie",399 000 zł,6976 zł/m²,2 pokoje,"57,2 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-w-centrum-z-widokiem-na-starowke-ID4ojW9,2024-01-16
Villa Symfonia | Olsztyn | mieszkanie M26,"Mieszkanie na sprzedaż: ul. Wojciecha Kętrzyńskiego, Osiedle Kętrzyńskiego, Olsztyn, warmińsko-mazurskie","586 438,80 zł",8670 zł/m²,3 pokoje,"67,64 m²",Inwestycja deweloperska,/pl/oferta/villa-symfonia-olsztyn-mieszkanie-m26-ID4eY1E,2024-01-16
A.60 Apartament przy plaży jeziora Ukiel,"Mieszkanie na sprzedaż: ul. Sielska, Dajtki, Olsztyn, warmińsko-mazurskie",675 270 zł,18 778 zł/m²,2 pokoje,"35,96 m²",Inwestycja deweloperska,/pl/oferta/a-60-apartament-przy-plazy-jeziora-ukiel-ID4kXT1,2024-01-16
"Nagórki, 2 pokoje, 48,30 m2 + duża piwnica","Mieszkanie na sprzedaż: ul. Franciszka Barcza, Nagórki, Olsztyn, warmińsko-mazurskie",430 000 zł,8903 zł/m²,2 pokoje,"48,3 m²","48,3 m²",/pl/oferta/nagorki-2-pokoje-48-30-m2-duza-piwnica-ID4nRbI,2024-01-16
"4 pokoje z widokiem na jezioro, Podgrodzie","Mieszkanie na sprzedaż: ul. Armii Krajowej, Osiedle Grunwaldzkie, Olsztyn, warmińsko-mazurskie",899 000 zł,11 238 zł/m²,4 pokoje,80 m²,80 m²,/pl/oferta/4-pokoje-z-widokiem-na-jezioro-podgrodzie-ID4otVP,2024-01-16
Atrakcyjne mieszkanie Wojska Polskiego,"Mieszkanie na sprzedaż: al. Aleja Wojska Polskiego, Osiedle Wojska Polskiego, Olsztyn, warmińsko-mazurskie",425 000 zł,6498 zł/m²,4 pokoje,"65,4 m²",Biuro nieruchomości,/pl/oferta/atrakcyjne-mieszkanie-wojska-polskiego-ID4nWqv,2024-01-16
3-pokojowe mieszkanie przy ul. Jaroszyka,"Mieszkanie na sprzedaż: Jaroty, Olsztyn, warmińsko-mazurskie",439 000 zł,9052 zł/m²,3 pokoje,"48,5 m²",Biuro nieruchomości,/pl/oferta/3-pokojowe-mieszkanie-przy-ul-jaroszyka-ID4nL2p,2024-01-16
"Pojezierze, 2-pokoje, 4 piętro, winda","Mieszkanie na sprzedaż: ul. Pana Tadeusza, Pojezierze, Olsztyn, warmińsko-mazurskie",269 000 zł,6897 zł/m²,2 pokoje,39 m²,Biuro nieruchomości,/pl/oferta/pojezierze-2-pokoje-4-pietro-winda-ID4ofxp,2024-01-16
Mieszkanie w Olsztynie 10 min od Runku!,"Mieszkanie na sprzedaż: ul. Dworcowa 63, Kormoran, Olsztyn, warmińsko-mazurskie",290 000 zł,6017 zł/m²,3 pokoje,"48,2 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-w-olsztynie-10-min-od-runku-ID4oAvB,2024-01-16
Mieszkanie 62 m2 ul. Żołnierska os. Kormoran,"Mieszkanie na sprzedaż: ul. Żołnierska, Kormoran, Olsztyn, warmińsko-mazurskie",399 000 zł,6435 zł/m²,3 pokoje,62 m²,62 m²,/pl/oferta/mieszkanie-62-m2-ul-zolnierska-os-kormoran-ID4nNT0,2024-01-16
"Nowe, nieużytkowane, widne mieszkanie!","Mieszkanie na sprzedaż: Śródmieście, Olsztyn, warmińsko-mazurskie",468 000 zł,9836 zł/m²,2 pokoje,"47,58 m²","47,58 m²",/pl/oferta/nowe-nieuzytkowane-widne-mieszkanie-ID4oAdG,2024-01-16
"Mieszkanie trzypokojowe, Pana Tadeusza, Pojezierze","Mieszkanie na sprzedaż: ul. Pana Tadeusza, Pojezierze, Olsztyn, warmińsko-mazurskie",369 000 zł,7656 zł/m²,3 pokoje,"48,2 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-trzypokojowe-pana-tadeusza-pojezierze-ID4oA9d,2024-01-16
3 pokoje Olsztyn osiedle Generałów,"Mieszkanie na sprzedaż: ul. gen. Tadeusza Kutrzeby, Osiedle Generałów, Olsztyn, warmińsko-mazurskie",520 000 zł,6933 zł/m²,3 pokoje,75 m²,Biuro nieruchomości,/pl/oferta/3-pokoje-olsztyn-osiedle-generalow-ID4oA8F,2024-01-16
Cztety pokoje w dobrym punkcie komunikacyjnym,"Mieszkanie na sprzedaż: ul. Immanuela Kanta, Jaroty, Olsztyn, warmińsko-mazurskie",379 000 zł,6254 zł/m²,4 pokoje,"60,6 m²",Biuro nieruchomości,/pl/oferta/cztety-pokoje-w-dobrym-punkcie-komunikacyjnym-ID4o0ix,2024-01-16
Sprzedam mieszkanie dwupokojowe,"Mieszkanie na sprzedaż: Osiedle Grunwaldzkie, Olsztyn, warmińsko-mazurskie",410 000 zł,8016 zł/m²,2 pokoje,"51,15 m²","51,15 m²",/pl/oferta/sprzedam-mieszkanie-dwupokojowe-ID4nQGr,2024-01-16
Rezerwacja Villa Symfonia mieszkanie M2,"Mieszkanie na sprzedaż: ul. Wojciecha Kętrzyńskiego, Osiedle Kętrzyńskiego, Olsztyn, warmińsko-mazurskie",683 007 zł,8300 zł/m²,6 pokoi,"82,29 m²",Inwestycja deweloperska,/pl/oferta/rezerwacja-villa-symfonia-mieszkanie-m2-ID4eY1x,2024-01-16
A.08 Apartament nad jeziorem w Olsztynie,"Mieszkanie na sprzedaż: ul. Sielska, Dajtki, Olsztyn, warmińsko-mazurskie",601 470 zł,18 193 zł/m²,2 pokoje,"33,06 m²",Inwestycja deweloperska,/pl/oferta/a-08-apartament-nad-jeziorem-w-olsztynie-ID4kXST,2024-01-16
Os. Leśna|2-pokojowe z widokiem na las B.III/61,"Mieszkanie na sprzedaż: ul. Leśna, Osiedle Nad Jeziorem Długim, Olsztyn, warmińsko-mazurskie",596 112 zł,13 200 zł/m²,2 pokoje,"45,16 m²",Inwestycja deweloperska,/pl/oferta/os-lesna-2-pokojowe-z-widokiem-na-las-b-iii-61-ID4bowy,2024-01-16
Inwestycja Zatoka Apartamenty | A134,"Mieszkanie na sprzedaż: Dajtki, Olsztyn, warmińsko-mazurskie",,,2 pokoje,"42,17 m²",Inwestycja deweloperska,/pl/oferta/inwestycja-zatoka-apartamenty-a134-ID4hgXO,2024-01-16
"Mieszkanie, 48,20 m², Olsztyn","Mieszkanie na sprzedaż: ul. Dworcowa, Pojezierze, Olsztyn, warmińsko-mazurskie",290 000 zł,6017 zł/m²,3 pokoje,"48,2 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-48-20-m-olsztyn-ID4ozQO,2024-01-16
Designerskie mieszkanie w kamienicy- Zatorze,"Mieszkanie na sprzedaż: ul. Mieczysława Niedziałkowskiego, Zatorze, Olsztyn, warmińsko-mazurskie",529 000 zł,8194 zł/m²,2 pokoje,"64,56 m²","64,56 m²",/pl/oferta/designerskie-mieszkanie-w-kamienicy-zatorze-ID4ozPn,2024-01-16
Mieszkanie 44m Hallera 4B 2 pokoje,"Mieszkanie na sprzedaż: ul. gen. Józefa Hallera 4b, Osiedle Generałów, Olsztyn, warmińsko-mazurskie",329 000 zł,7443 zł/m²,2 pokoje,"44,2 m²","44,2 m²",/pl/oferta/mieszkanie-44m-hallera-4b-2-pokoje-ID4nqQs,2024-01-16
!!! Dąbroszczaków 19 !!!,"Mieszkanie na sprzedaż: ul. Dąbrowszczaków, Osiedle Kętrzyńskiego, Olsztyn, warmińsko-mazurskie",639 000 zł,7528 zł/m²,2 pokoje,"84,88 m²",Biuro nieruchomości,/pl/oferta/dabroszczakow-19-ID4olun,2024-01-16
Nowe 3 pok.IBezpośrednio I Centrum,"Mieszkanie na sprzedaż: ul. Wincentego Pstrowskiego, Osiedle Mazurskie, Olsztyn, warmińsko-mazurskie",525 000 zł,9365 zł/m²,3 pokoje,"56,06 m²","56,06 m²",/pl/oferta/nowe-3-pok-ibezposrednio-i-centrum-ID4nBNU,2024-01-16
Komfortowe 3 pokojowe mieszkanie na Jarotach,"Mieszkanie na sprzedaż: ul. Franciszka Barcza, Nagórki, Olsztyn, warmińsko-mazurskie",599 000 zł,9221 zł/m²,3 pokoje,"64,96 m²",Biuro nieruchomości,/pl/oferta/komfortowe-3-pokojowe-mieszkanie-na-jarotach-ID4otey,2024-01-16
"Idealny na inwestycje, 5 niezależnych pomieszczeń!","Mieszkanie na sprzedaż: pl. Plac gen. Józefa Bema, Osiedle Kętrzyńskiego, Olsztyn, warmińsko-mazurskie",749 000 zł,5884 zł/m²,5 pokoi,"127,3 m²",Biuro nieruchomości,/pl/oferta/idealny-na-inwestycje-5-niezaleznych-pomieszczen-ID4o7fU,2024-01-16
"Wysoki standard! Pod klucz, na zlecenie klienta!","Mieszkanie na sprzedaż: ul. 15 Dywizji, Osiedle Nad Jeziorem Długim, Olsztyn, warmińsko-mazurskie",449 900 zł,12 286 zł/m²,2 pokoje,"36,62 m²",Biuro nieruchomości,/pl/oferta/wysoki-standard-pod-klucz-na-zlecenie-klienta-ID4otfX,2024-01-16
"2 pokoje, Jaroty Boenigka, po remoncie, bezpośred.","Mieszkanie na sprzedaż: ul. Jana Boenigka 32, Jaroty, Olsztyn, warmińsko-mazurskie",365 000 zł,10 167 zł/m²,2 pokoje,"35,9 m²","35,9 m²",/pl/oferta/2-pokoje-jaroty-boenigka-po-remoncie-bezposred-ID4on9K,2024-01-16
"Wyjątkowe Mieszkanie w Kamienicy,centrum","Mieszkanie na sprzedaż: Śródmieście, Olsztyn, warmińsko-mazurskie",389 000 zł,8294 zł/m²,2 pokoje,"46,9 m²",Biuro nieruchomości,/pl/oferta/wyjatkowe-mieszkanie-w-kamienicy-centrum-ID4nvTc,2024-01-16
DOM - Apartamenty Na Wzgórzu - B2.B. - WADĄG,"Mieszkanie na sprzedaż: Śródmieście, Olsztyn, warmińsko-mazurskie",585 735 zł,5100 zł/m²,5 pokoi,"114,85 m²","114,85 m²",/pl/oferta/dom-apartamenty-na-wzgorzu-b2-b-wadag-ID4nQjn,2024-01-16
Mieszkanie 2-Pokojowe Wysoki Standard.Tęczowy Las1,"Mieszkanie na sprzedaż: Śródmieście, Olsztyn, warmińsko-mazurskie",459 000 zł,11 195 zł/m²,2 pokoje,41 m²,Biuro nieruchomości,/pl/oferta/mieszkanie-2-pokojowe-wysoki-standard-teczowy-las1-ID4nIl5,2024-01-16
REZERWACJA -Apartamenty Na Wzgórzu - B1.B. - WADĄG,"Mieszkanie na sprzedaż: Śródmieście, Olsztyn, warmińsko-mazurskie",648 465 zł,5100 zł/m²,5 pokoi,"127,15 m²","127,15 m²",/pl/oferta/rezerwacja-apartamenty-na-wzgorzu-b1-b-wadag-ID4nQiO,2024-01-16
Kawalerka W Centrum Po Kapitalnym Remoncie,"Mieszkanie na sprzedaż: ul. Bartosza Głowackiego, Osiedle Kościuszki, Olsztyn, warmińsko-mazurskie",289 000 zł,11 031 zł/m²,1 pokój,"26,2 m²",Biuro nieruchomości,/pl/oferta/kawalerka-w-centrum-po-kapitalnym-remoncie-ID4o4DK,2024-01-16
Piękne - Wygodne - Przestronne- Barcza 56,"Mieszkanie na sprzedaż: ul. Franciszka Barcza, Nagórki, Olsztyn, warmińsko-mazurskie",740 000 zł,10 458 zł/m²,3 pokoje,"70,76 m²",Biuro nieruchomości,/pl/oferta/piekne-wygodne-przestronne-barcza-56-ID4nxWv,2024-01-16
OKAZJA po Remoncie 3 POK ; 1 piętro,"Mieszkanie na sprzedaż: ul. Władysława Reymonta, Podleśna, Olsztyn, warmińsko-mazurskie",437 000 zł,7509 zł/m²,3 pokoje,"58,2 m²","58,2 m²",/pl/oferta/okazja-po-remoncie-3-pok-1-pietro-ID4o7rz,2024-01-16
A.23 Apartament przy plaży jeziora Ukiel,"Mieszkanie na sprzedaż: ul. Sielska, Dajtki, Olsztyn, warmińsko-mazurskie",546 120 zł,19 497 zł/m²,1 pokój,"28,01 m²",Inwestycja deweloperska,/pl/oferta/a-23-apartament-przy-plazy-jeziora-ukiel-ID4kZqZ,2024-01-16
Os. Leśna| 2-pokojowe mieszkanie B.III/57,"Mieszkanie na sprzedaż: ul. Leśna, Osiedle Nad Jeziorem Długim, Olsztyn, warmińsko-mazurskie",,,2 pokoje,"42,31 m²",Inwestycja deweloperska,/pl/oferta/os-lesna-2-pokojowe-mieszkanie-b-iii-57-ID4bovt,2024-01-16
Apartament | A345 z bocznym widokiem na jezioro,"Mieszkanie na sprzedaż: Dajtki, Olsztyn, warmińsko-mazurskie",,,2 pokoje,"32,76 m²",Inwestycja deweloperska,/pl/oferta/apartament-a345-z-bocznym-widokiem-na-jezioro-ID4hgVh,2024-01-16
Sucharskiego - 2 pokoje z oddzielną kuchnią,"Mieszkanie na sprzedaż: ul. Majora Henryka Sucharskiego, Osiedle Generałów, Olsztyn, warmińsko-mazurskie",385 000 zł,8953 zł/m²,2 pokoje,43 m²,Biuro nieruchomości,/pl/oferta/sucharskiego-2-pokoje-z-oddzielna-kuchnia-ID4ozq4,2024-01-16
"M4: 3 Pokoje, 1 Piętro, Kanta 12, Olsztyn - 73,5m","Mieszkanie na sprzedaż: ul. Immanuela Kanta, Jaroty, Olsztyn, warmińsko-mazurskie",595 000 zł,8106 zł/m²,3 pokoje,"73,4 m²","73,4 m²",/pl/oferta/m4-3-pokoje-1-pietro-kanta-12-olsztyn-73-5m-ID4o7dK,2024-01-16
"Osiedle Aurora, M115, duży taras i balkon","Mieszkanie na sprzedaż: ul. Franciszka Barcza 50, Nagórki, Olsztyn, warmińsko-mazurskie",929 040 zł,12 000 zł/m²,4 pokoje,"77,42 m²",Inwestycja deweloperska,/pl/oferta/osiedle-aurora-m115-duzy-taras-i-balkon-ID4evXY,2024-01-16
Apartament Premium nad jeziorem Olsztyn Mazury,"Mieszkanie na sprzedaż: Olimpijska 21, Likusy, Olsztyn, warmińsko-mazurskie",459 000 zł,16 393 zł/m²,2 pokoje,28 m²,28 m²,/pl/oferta/apartament-premium-nad-jeziorem-olsztyn-mazury-ID4nqNc,2024-01-16
Os. Leśna| 4- pokojowe mieszkanie A.III/48,"Mieszkanie na sprzedaż: ul. Leśna, Osiedle Nad Jeziorem Długim, Olsztyn, warmińsko-mazurskie",983 326 zł,11 300 zł/m²,4 pokoje,"87,02 m²",Inwestycja deweloperska,/pl/oferta/os-lesna-4-pokojowe-mieszkanie-a-iii-48-ID4bp42,2024-01-16
Apartament | A244 z bocznym widokiem na jezioro,"Mieszkanie na sprzedaż: Dajtki, Olsztyn, warmińsko-mazurskie",,,2 pokoje,"32,76 m²",Inwestycja deweloperska,/pl/oferta/apartament-a244-z-bocznym-widokiem-na-jezioro-ID4hgAd,2024-01-16
"3-pok, parter, ul. Grunwaldzka","Mieszkanie na sprzedaż: ul. Grunwaldzka, Osiedle Grunwaldzkie, Olsztyn, warmińsko-mazurskie",339 000 zł,8167 zł/m²,2 pokoje,"41,51 m²",Biuro nieruchomości,/pl/oferta/3-pok-parter-ul-grunwaldzka-ID4oyA5,2024-01-16
"Wachowskiego Pieczewo 3 pokoje 4 piętro 59,50 m²","Mieszkanie na sprzedaż: ul. Ryszarda Wachowskiego, Pieczewo, Olsztyn, warmińsko-mazurskie",389 000 zł,6538 zł/m²,3 pokoje,"59,5 m²",Biuro nieruchomości,/pl/oferta/wachowskiego-pieczewo-3-pokoje-4-pietro-59-50-m-ID4oytI,2024-01-16
Przestronne mieszkanie / obok Starego Miasta /,"Mieszkanie na sprzedaż: ul. Marii Curie-Skłodowskiej, Śródmieście, Olsztyn, warmińsko-mazurskie",639 000 zł,8464 zł/m²,3 pokoje,"75,5 m²",Biuro nieruchomości,/pl/oferta/przestronne-mieszkanie-obok-starego-miasta-ID4oyqI,2024-01-16
"Atrakcyjne mieszkanie 62,65m2ul. Leśna w Olsztynie","Mieszkanie na sprzedaż: ul. Leśna, Osiedle Nad Jeziorem Długim, Olsztyn, warmińsko-mazurskie",719 000 zł,11 476 zł/m²,3 pokoje,"62,65 m²",Biuro nieruchomości,/pl/oferta/atrakcyjne-mieszkanie-62-65m2ul-lesna-w-olsztynie-ID4lXD9,2024-01-16
"Olsztyn, ul. Kopernika 35 z miejscem postojowym","Mieszkanie na sprzedaż: ul. Mikołaja Kopernika, Osiedle Kętrzyńskiego, Olsztyn, warmińsko-mazurskie",400 000 zł,8602 zł/m²,2 pokoje,"46,5 m²","46,5 m²",/pl/oferta/olsztyn-ul-kopernika-35-z-miejscem-postojowym-ID4oy5t,2024-01-16
Gotowe do wprowadzenia M5 w pożądanej lokalizacji,"Mieszkanie na sprzedaż: ul. Wojciecha Kętrzyńskiego, Osiedle Kętrzyńskiego, Olsztyn, warmińsko-mazurskie",749 000 zł,7924 zł/m²,4 pokoje,"94,52 m²",Biuro nieruchomości,/pl/oferta/gotowe-do-wprowadzenia-m5-w-pozadanej-lokalizacji-ID4oy5h,2024-01-16
"klimatyczne 2 pokojowe z garderobą,wysoki standard","Mieszkanie na sprzedaż: ul. Jacka Kuronia, Osiedle Nad Jeziorem Długim, Olsztyn, warmińsko-mazurskie",579 000 zł,8406 zł/m²,2 pokoje,"68,88 m²",Biuro nieruchomości,/pl/oferta/klimatyczne-2-pokojowe-z-garderoba-wysoki-standard-ID4oxI8,2024-01-16
Piękne mieszkanie w kamienicy nieopodal centrum,"Mieszkanie na sprzedaż: ul. Mikołaja Kopernika, Osiedle Kętrzyńskiego, Olsztyn, warmińsko-mazurskie",590 000 zł,7807 zł/m²,2 pokoje,"75,57 m²",Biuro nieruchomości,/pl/oferta/piekne-mieszkanie-w-kamienicy-nieopodal-centrum-ID4nIgT,2024-01-16
Mieszkanie 76 m2 idealne dla rodziny,"Mieszkanie na sprzedaż: ul. prof. Roberta Towarnickiego, Podleśna, Olsztyn, warmińsko-mazurskie",649 000 zł,8499 zł/m²,3 pokoje,"76,36 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-76-m2-idealne-dla-rodziny-ID4opXa,2024-01-16
Mieszkanie 38 m2,"Mieszkanie na sprzedaż: Osiedle Kościuszki, Olsztyn, warmińsko-mazurskie",270 000 zł,7438 zł/m²,2 pokoje,"36,3 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-38-m2-ID4olxp,2024-01-16
Mieszkanie idealne dla rodziny,"Mieszkanie na sprzedaż: ul. Dworcowa, Osiedle Kętrzyńskiego, Olsztyn, warmińsko-mazurskie",480 000 zł,8290 zł/m²,2 pokoje,"57,9 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-idealne-dla-rodziny-ID4nUMf,2024-01-16
"3 pokoje / 61,60 m2 / Pstrowskiego / duży balkon","Mieszkanie na sprzedaż: ul. Wincentego Pstrowskiego, Osiedle Mazurskie, Olsztyn, warmińsko-mazurskie",399 000 zł,6477 zł/m²,3 pokoje,"61,6 m²",Biuro nieruchomości,/pl/oferta/3-pokoje-61-60-m2-pstrowskiego-duzy-balkon-ID4oy3R,2024-01-16
Nowy Apartament |A342 z bocznym widokiem na jezior,"Mieszkanie na sprzedaż: Dajtki, Olsztyn, warmińsko-mazurskie",,,2 pokoje,"32,76 m²",Inwestycja deweloperska,/pl/oferta/nowy-apartament-a342-z-bocznym-widokiem-na-jezior-ID4hgzo,2024-01-16
"Osiedle Aurora, M57, 4 pokoje, taras","Mieszkanie na sprzedaż: ul. Franciszka Barcza 50, Nagórki, Olsztyn, warmińsko-mazurskie",1 087 785 zł,11 500 zł/m²,4 pokoje,"94,59 m²",Inwestycja deweloperska,/pl/oferta/osiedle-aurora-m57-4-pokoje-taras-ID4evW8,2024-01-16
Lokal mieszkalny - Olsztyn,"Mieszkanie na sprzedaż: Śródmieście, Olsztyn, warmińsko-mazurskie",400 000 zł,5223 zł/m²,3 pokoje,"76,58 m²",Biuro nieruchomości,/pl/oferta/lokal-mieszkalny-olsztyn-ID4oxIx,2024-01-16
Kętrzyńskiego - mieszkanie w gustownej kamienicy,"Mieszkanie na sprzedaż: ul. Wojciecha Kętrzyńskiego, Osiedle Kętrzyńskiego, Olsztyn, warmińsko-mazurskie",598 000 zł,5806 zł/m²,3 pokoje,103 m²,Biuro nieruchomości,/pl/oferta/ketrzynskiego-mieszkanie-w-gustownej-kamienicy-ID4oxv5,2024-01-16
2 pokoje na parterze Olsztyn Jaroty,"Mieszkanie na sprzedaż: Herberta, Jaroty, Olsztyn, warmińsko-mazurskie",437 000 zł,9010 zł/m²,2 pokoje,"48,5 m²",Biuro nieruchomości,/pl/oferta/2-pokoje-na-parterze-olsztyn-jaroty-ID4oxv3,2024-01-16
Dwupokojowe mieszkanie na Nagórkach,"Mieszkanie na sprzedaż: ul. Franciszka Barcza, Nagórki, Olsztyn, warmińsko-mazurskie",299 000 zł,8329 zł/m²,2 pokoje,"35,9 m²",Biuro nieruchomości,/pl/oferta/dwupokojowe-mieszkanie-na-nagorkach-ID4o47h,2024-01-16
"Sprzedam mieszkanie 2 pokoje, po remoncie","Mieszkanie na sprzedaż: ul. Biskupa Tomasza Wilczyńskiego, Jaroty, Olsztyn, warmińsko-mazurskie",380 000 zł,9845 zł/m²,2 pokoje,"38,6 m²","38,6 m²",/pl/oferta/sprzedam-mieszkanie-2-pokoje-po-remoncie-ID4ox3r,2024-01-16
Inwestycja Zatoka Apartamenty | A240,"Mieszkanie na sprzedaż: Dajtki, Olsztyn, warmińsko-mazurskie",,,2 pokoje,"40,72 m²",Inwestycja deweloperska,/pl/oferta/inwestycja-zatoka-apartamenty-a240-ID4hgXj,2024-01-16
Dwupoziomowe mieszkanie Jaroty Olsztyn,"Mieszkanie na sprzedaż: Pieczewo, Olsztyn, warmińsko-mazurskie",740 000 zł,5378 zł/m²,6 pokoi,"137,6 m²",Biuro nieruchomości,/pl/oferta/dwupoziomowe-mieszkanie-jaroty-olsztyn-ID4nzkS,2024-01-16
Apartament przy jeziorze na sprzedaż Olsztyn,"Mieszkanie na sprzedaż: Likusy, Olsztyn, warmińsko-mazurskie",550 000 zł,19 601 zł/m²,2 pokoje,"28,06 m²",Biuro nieruchomości,/pl/oferta/apartament-przy-jeziorze-na-sprzedaz-olsztyn-ID4nBln,2024-01-16
Parter! Dwa pokoje w Gutkowie do własnej aranżacji,"Mieszkanie na sprzedaż: ul. Sokola, Gutkowo, Olsztyn, warmińsko-mazurskie",320 000 zł,8961 zł/m²,2 pokoje,"35,71 m²",Biuro nieruchomości,/pl/oferta/parter-dwa-pokoje-w-gutkowie-do-wlasnej-aranzacji-ID4ovSS,2024-01-16
!!! Mieszkanie Położone Między Dwoma Jeziorami !!!,"Mieszkanie na sprzedaż: ul. Rybaki, Osiedle Nad Jeziorem Długim, Olsztyn, warmińsko-mazurskie",650 000 zł,10 383 zł/m²,3 pokoje,"62,6 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-polozone-miedzy-dwoma-jeziorami-ID4lDiN,2024-01-16
"Kołobrzeska 13H, Dwa pokoje, 1 piętro","Mieszkanie na sprzedaż: ul. Kołobrzeska, Pojezierze, Olsztyn, warmińsko-mazurskie",274 000 zł,7062 zł/m²,2 pokoje,"38,8 m²",Biuro nieruchomości,/pl/oferta/kolobrzeska-13h-dwa-pokoje-1-pietro-ID4ovrK,2024-01-16
"Nowe budow. 3 pokoje, winda, Borowa","Mieszkanie na sprzedaż: ul. Borowa, Podleśna, Olsztyn, warmińsko-mazurskie",529 000 zł,10 173 zł/m²,3 pokoje,52 m²,Biuro nieruchomości,/pl/oferta/nowe-budow-3-pokoje-winda-borowa-ID4obK0,2024-01-16
"Mieszkanie 2 pokoje, ul. Mroza, os.Jaroty, Olsztyn","Mieszkanie na sprzedaż: ul. Edwarda Mroza, Jaroty, Olsztyn, warmińsko-mazurskie",495 000 zł,10 280 zł/m²,2 pokoje,"48,15 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-2-pokoje-ul-mroza-os-jaroty-olsztyn-ID4ovgz,2024-01-16
"Stylowe mieszkanie 49,6 m2, gotowe do zamieszkania","Mieszkanie na sprzedaż: ul. Mieczysława Niedziałkowskiego, Zatorze, Olsztyn, warmińsko-mazurskie",419 000 zł,8448 zł/m²,2 pokoje,"49,6 m²","49,6 m²",/pl/oferta/stylowe-mieszkanie-49-6-m2-gotowe-do-zamieszkania-ID4ov8t,2024-01-16
Nowy Apartament Zatoka Apartamenty A140 z tarasem,"Mieszkanie na sprzedaż: Dajtki, Olsztyn, warmińsko-mazurskie",,,2 pokoje,"40,72 m²",Inwestycja deweloperska,/pl/oferta/nowy-apartament-zatoka-apartamenty-a140-z-tarasem-ID4hgYx,2024-01-16
Mieszkanie z miejscem parkingowym ul Jarocka,"Mieszkanie na sprzedaż: Jaroty, Olsztyn, warmińsko-mazurskie",435 000 zł,12 612 zł/m²,2 pokoje,"34,49 m²","34,49 m²",/pl/oferta/mieszkanie-z-miejscem-parkingowym-ul-jarocka-ID4owPV,2024-01-16
"3 pokoje, 60 M , Turkowskiego, Pieczewo","Mieszkanie na sprzedaż: ul. Leonarda Turkowskiego, Pieczewo, Olsztyn, warmińsko-mazurskie",389 000 zł,6538 zł/m²,3 pokoje,"59,5 m²",Biuro nieruchomości,/pl/oferta/3-pokoje-60-m-turkowskiego-pieczewo-ID4owJd,2024-01-16
Os. Leśna| 4-pokojowe mieszkanie A.III/44,"Mieszkanie na sprzedaż: ul. Leśna, Osiedle Nad Jeziorem Długim, Olsztyn, warmińsko-mazurskie",,,4 pokoje,"86,87 m²",Inwestycja deweloperska,/pl/oferta/os-lesna-4-pokojowe-mieszkanie-a-iii-44-ID4bpA9,2024-01-16
